user_id,order_id,order_date,category,amount,status
39225,134686,2026-04-07 08:00:00,Clothing,8279.94,returned
16067,144811,2026-08-08 21:00:00,Home,131100.55,unknown
10613,107031,2026-07-01 13:00:00,Books,18342.14,completed
38747,196561,2026-04-02 15:00:00,Beauty,97156.92,completed
29929,148032,2026-03-04 16:00:00,Clothing,25724.28,completed
24517,150818,2025-05-22 19:00:00,Clothing,39615.66,unknown
4713,203525,2025-06-17 10:00:00,Books,108731.02,pending
16519,218229,2026-01-28 14:00:00,Books,70994.24,completed
13937,109867,2026-03-04 07:00:00,Clothing,60245.79,completed
19116,115534,2025-05-09 18:00:00,Sports,22797.97,returned
13644,147398,2025-09-02 23:00:00,Sports,79122.89,completed
17093,140435,2026-04-12 01:00:00,Electronics,104710.38,completed
666,112087,2026-01-04 12:00:00,Books,121165.56,returned
9549,173881,2025-04-20 07:00:00,Books,97512.05,completed
34428,218576,2026-07-19 04:00:00,Books,101110.41,unknown
35031,151270,2025-08-01 00:00:00,Clothing,47115.24,completed
11902,147588,2026-01-03 05:00:00,Home,51341.65,pending
19388,186317,2026-07-12 00:00:00,Home,61872.31,completed
17543,192057,2026-04-18 15:00:00,Books,19795.16,completed
3170,123700,2026-01-15 03:00:00,Sports,,returned
21890,174399,2026-02-12 18:00:00,Sports,1480.94,completed
6324,201823,2025-03-04 21:00:00,Electronics,106091.14,pending
33158,124636,2025-07-05 21:00:00,Beauty,2401.3,cancelled
39852,133382,2025-11-11 16:00:00,Beauty,64261.34,unknown
15493,143373,2026-07-21 00:00:00,Clothing,123699.16,pending
1928,141646,2025-10-19 03:00:00,Electronics,71292.94,unknown
4285,178099,2026-05-30 11:00:00,Books,124389.26,completed
15254,140594,2025-12-10 07:00:00,Beauty,71695.89,cancelled
36726,178678,2025-07-08 13:00:00,Sports,45257.71,completed
27164,178407,2025-10-20 06:00:00,Books,3789.96,cancelled
9443,136679,2025-12-20 22:00:00,Sports,41247.86,pending
21179,105575,2026-01-04 01:00:00,Clothing,32939.76,unknown
33957,203083,2025-08-05 17:00:00,Sports,16512.67,cancelled
21790,191212,2026-06-07 19:00:00,Home,136591.87,returned
16719,113363,2025-08-20 08:00:00,Clothing,68646.52,pending
11000,103478,2025-03-02 09:00:00,Books,105701.42,completed
2602,181899,2026-06-06 20:00:00,Electronics,43908.05,completed
19597,159330,2025-03-04 06:00:00,Books,117998.31,completed
6683,199186,2026-01-24 22:00:00,Beauty,80224.71,cancelled
30010,192761,2025-03-10 04:00:00,Electronics,142384.81,pending
10726,153635,2025-10-12 23:00:00,Books,4331.05,completed
23740,169905,2025-01-18 10:00:00,Sports,147167.8,completed
39521,106697,2026-02-27 03:00:00,Sports,26249.15,returned
10934,207467,2026-01-29 05:00:00,Home,71164.9,unknown
5544,198462,2026-02-21 07:00:00,Home,58222.67,cancelled
35099,153124,2025-10-09 03:00:00,Electronics,121362.52,completed
16397,171649,2026-01-10 21:00:00,Electronics,111572.4,completed
2417,107891,2026-02-14 02:00:00,Clothing,125294.14,cancelled
23339,154200,2025-03-21 03:00:00,Clothing,,completed
11783,214686,2025-12-24 03:00:00,Clothing,45050.97,completed
21587,188826,2025-05-16 23:00:00,Home,144723.5,unknown
20112,171041,2026-05-25 20:00:00,Home,103898.0,unknown
36307,116493,2025-05-12 00:00:00,Home,129762.69,returned
92,132500,2025-03-31 07:00:00,Clothing,37095.73,completed
22384,161931,2026-06-03 17:00:00,Books,72754.25,completed
6323,157747,2025-03-25 02:00:00,Home,13980.86,cancelled
30889,165400,2025-05-29 23:00:00,Home,14606.67,completed
31068,125125,2025-11-17 22:00:00,Home,138235.16,cancelled
13868,169706,2026-02-27 05:00:00,Books,28221.32,pending
18159,190959,2026-01-27 15:00:00,Home,52140.42,cancelled
38902,177966,2025-05-04 13:00:00,Sports,83239.4,completed
18829,183547,2026-04-01 18:00:00,Home,99164.17,completed
1987,217894,2025-05-31 20:00:00,Books,101544.98,pending
7922,104878,2025-02-28 16:00:00,Clothing,84035.32,completed
1741,208714,2025-05-28 17:00:00,Books,141505.2,cancelled
37678,108099,2025-08-12 06:00:00,Clothing,88033.39,returned
8550,129601,2025-07-19 21:00:00,Sports,48997.6,completed
26110,159369,2026-02-13 22:00:00,Clothing,29486.81,completed
1168,174964,2026-03-18 20:00:00,Beauty,89252.85,cancelled
37303,136005,2026-01-19 10:00:00,Sports,84091.97,completed
39064,160941,2026-03-05 00:00:00,Sports,62278.83,completed
172,192549,2026-03-13 23:00:00,Sports,138770.94,completed
22284,212383,2026-05-16 21:00:00,Electronics,22303.89,completed
1569,115214,2025-08-11 11:00:00,Electronics,109082.06,unknown
32557,184928,2026-02-13 17:00:00,Beauty,133448.94,pending
28784,102001,2026-05-03 08:00:00,Sports,64681.58,completed
32335,198304,2025-11-26 08:00:00,Beauty,36003.95,completed
11025,167977,2025-11-27 18:00:00,Clothing,8195.95,completed
34958,217132,2025-06-24 17:00:00,Clothing,116829.88,pending
33553,164151,2025-04-29 06:00:00,Clothing,50416.73,completed
39862,215489,2026-04-11 20:00:00,Sports,70893.51,returned
3262,187832,2025-03-26 09:00:00,Electronics,94233.84,completed
5655,106028,2026-01-22 15:00:00,Electronics,2832.4,completed
17245,167420,2025-09-13 02:00:00,Clothing,142196.94,returned
14037,182775,2026-03-15 22:00:00,Electronics,143561.36,cancelled
3311,165510,2026-03-31 13:00:00,Sports,81489.66,unknown
4251,170229,2026-03-18 12:00:00,Electronics,137424.37,completed
501,203624,2025-11-06 11:00:00,Electronics,131325.17,unknown
7143,149212,2025-03-08 15:00:00,Beauty,123427.67,completed
16760,209214,2025-05-11 05:00:00,Beauty,131670.07,completed
24171,162278,2025-09-27 11:00:00,Sports,102400.67,returned
12291,209329,2026-06-26 07:00:00,Sports,45609.03,completed
35122,163852,2025-12-21 14:00:00,Electronics,36173.01,returned
6904,217513,2026-05-27 07:00:00,Electronics,75875.96,completed
18777,178146,2025-06-04 14:00:00,Home,118945.53,pending
31677,172835,2025-08-01 16:00:00,Books,14232.43,completed
39200,147699,2026-01-06 22:00:00,Beauty,94366.14,completed
22100,153716,2025-04-07 20:00:00,Beauty,136485.26,completed
26348,164649,2025-07-31 05:00:00,Home,44326.57,completed
35490,175500,2025-12-12 16:00:00,Beauty,21892.38,completed
342,173148,2025-05-07 07:00:00,Beauty,96878.39,cancelled
9120,218305,2026-04-21 03:00:00,Books,64618.23,completed
17781,143070,2025-05-31 12:00:00,Books,148483.12,unknown
1113,201445,2025-11-16 13:00:00,Beauty,133924.14,cancelled
33896,103300,2025-06-21 10:00:00,Home,37593.94,unknown
24027,161844,2026-05-22 21:00:00,Books,10767.68,completed
9088,136338,2025-05-30 12:00:00,Books,137845.69,completed
2126,181351,2025-09-06 22:00:00,Beauty,60691.28,completed
10651,190538,2025-06-03 10:00:00,Home,84369.3,completed
9929,176893,2025-08-26 11:00:00,Electronics,105929.0,returned
34432,125631,2026-06-14 06:00:00,Books,31103.38,cancelled
37204,158496,2025-05-01 07:00:00,Electronics,132447.19,unknown
27115,147598,2025-09-23 07:00:00,Electronics,64239.76,completed
18183,162131,2025-08-14 06:00:00,Home,135513.52,pending
24117,206734,2026-04-07 01:00:00,Electronics,34906.96,pending
26610,133493,2025-09-08 05:00:00,Clothing,996.8,unknown
34744,162481,2026-06-15 19:00:00,Books,72128.45,unknown
1538,177912,2026-02-28 14:00:00,Clothing,68171.33,unknown
28424,151446,2025-10-08 01:00:00,Clothing,118671.97,completed
10214,136051,2025-12-11 23:00:00,Books,3472.48,completed
7474,179917,2025-12-13 04:00:00,Sports,23714.03,returned
33013,172373,2026-04-29 01:00:00,Books,125379.85,cancelled
18480,168761,2025-03-12 08:00:00,Electronics,101452.29,completed
15746,141913,2026-07-01 20:00:00,Sports,148020.89,pending
21477,142277,2025-08-17 21:00:00,Books,4964.76,completed
24205,169309,2025-12-20 02:00:00,Sports,73015.04,cancelled
22893,106568,2025-02-19 05:00:00,Home,134793.14,completed
9006,152404,2025-05-25 19:00:00,Clothing,56452.04,returned
17164,149980,2026-01-28 17:00:00,Home,67141.42,cancelled
4879,115718,2025-05-07 22:00:00,Sports,81886.41,completed
11321,171821,2025-01-28 19:00:00,Electronics,58332.67,cancelled
14069,189840,2025-04-11 23:00:00,Electronics,95330.93,returned
25123,213315,2025-06-11 02:00:00,Electronics,48093.69,completed
8008,123073,2026-03-18 08:00:00,Beauty,137156.54,pending
38295,134647,2026-05-09 20:00:00,Home,8858.8,returned
35176,149660,2025-09-08 13:00:00,Electronics,99084.3,unknown
26890,216149,2026-01-31 01:00:00,Beauty,147179.86,pending
6645,206521,2026-04-20 20:00:00,Sports,115989.37,completed
36298,130908,2025-04-04 18:00:00,Beauty,1353.84,completed
38814,204411,2025-07-19 10:00:00,Sports,72572.34,returned
36742,109147,2026-04-29 20:00:00,Beauty,76886.07,unknown
3479,219452,2025-08-25 10:00:00,Sports,48163.45,completed
5191,128061,2026-05-15 15:00:00,Clothing,37108.85,unknown
7634,176871,2026-04-11 17:00:00,Home,56757.3,cancelled
38167,215545,2026-03-19 13:00:00,Home,34703.56,returned
25141,108859,2025-05-08 14:00:00,Beauty,103187.32,completed
4094,113546,2025-11-22 16:00:00,Electronics,31781.17,unknown
22622,120380,2025-09-19 19:00:00,Books,43945.66,returned
16356,168974,2025-11-14 23:00:00,Sports,74014.46,pending
39201,122863,2026-01-23 04:00:00,Sports,62598.97,completed
8425,143784,2025-08-16 14:00:00,Beauty,33982.27,completed
14752,171916,2025-10-11 21:00:00,Clothing,113796.63,pending
31530,104685,2025-09-14 12:00:00,Home,10162.13,unknown
15378,102132,2025-05-25 08:00:00,Beauty,104533.84,completed
31239,184246,2026-04-06 05:00:00,Books,119582.04,pending
5791,166221,2025-09-28 11:00:00,Electronics,30591.25,pending
32022,153052,2025-06-24 05:00:00,Clothing,25948.23,pending
14080,174037,2025-04-11 20:00:00,Beauty,124723.17,unknown
11797,166319,2025-08-16 15:00:00,Clothing,9267.28,completed
2191,100604,2025-10-20 01:00:00,Home,136881.79,returned
29176,165552,2026-03-16 19:00:00,Clothing,104798.36,cancelled
22535,117975,2026-03-09 07:00:00,Clothing,109461.92,cancelled
12202,180179,2026-06-15 16:00:00,Electronics,89903.24,completed
33149,215685,2025-08-16 21:00:00,Beauty,94100.07,pending
15139,169040,2025-04-19 04:00:00,Home,89068.22,returned
4776,117139,2026-01-31 10:00:00,Beauty,125961.84,pending
13102,135513,2025-10-07 00:00:00,Beauty,123465.77,pending
32005,178176,2026-03-30 18:00:00,Clothing,90355.98,completed
32717,115278,2026-01-01 04:00:00,Clothing,54395.08,completed
33412,129632,2025-07-02 12:00:00,Clothing,12628.92,completed
4262,109780,2025-11-13 07:00:00,Books,20050.73,returned
29465,106266,2025-12-23 01:00:00,Beauty,104401.97,completed
8794,165729,2025-11-12 13:00:00,Books,22607.65,unknown
18461,172456,2025-09-08 13:00:00,Books,101776.48,cancelled
6964,212514,2025-07-28 23:00:00,Electronics,139097.88,cancelled
17772,132580,2025-12-19 18:00:00,Beauty,94611.91,completed
22726,103644,2025-07-24 03:00:00,Clothing,106359.49,completed
19318,158734,2025-12-22 23:00:00,Beauty,69369.45,completed
2233,106052,2026-05-13 21:00:00,Clothing,27193.89,completed
33691,137177,2026-04-17 01:00:00,Clothing,92374.16,completed
19047,189379,2025-08-16 13:00:00,Clothing,128781.38,cancelled
3371,195404,2025-05-08 16:00:00,Electronics,91367.88,cancelled
10512,133079,2026-08-10 06:00:00,Clothing,95957.32,unknown
12483,162823,2026-04-23 20:00:00,Beauty,116434.95,returned
32699,205957,2026-04-06 12:00:00,Electronics,80327.53,cancelled
29240,179509,2025-07-11 16:00:00,Sports,66579.3,completed
21248,141179,2026-02-10 14:00:00,Beauty,54073.54,unknown
21423,122616,2026-07-05 12:00:00,Home,149098.83,completed
20853,163298,2025-07-02 23:00:00,Books,41227.26,cancelled
14129,203759,2025-04-22 18:00:00,Sports,113393.33,completed
431,158441,2025-12-02 22:00:00,Beauty,89620.71,returned
35504,117437,2025-04-24 22:00:00,Books,119430.5,completed
30814,167466,2026-04-28 22:00:00,Beauty,55772.98,completed
452,130963,2025-12-26 18:00:00,Clothing,15016.72,completed
24869,174652,2025-06-09 03:00:00,Books,143340.38,pending
22264,157158,2025-04-04 15:00:00,Books,12918.93,completed
20893,190377,2025-08-15 19:00:00,Books,72042.08,unknown
20039,115699,2025-06-21 21:00:00,Sports,147497.64,completed
39687,105230,2025-10-01 15:00:00,Books,23066.61,pending
36877,208393,2026-08-09 16:00:00,Home,145938.32,pending
2771,160463,2026-02-16 00:00:00,Electronics,33545.68,cancelled
23546,193449,2026-03-07 13:00:00,Clothing,95282.41,completed
5905,197805,2025-06-11 02:00:00,Sports,16683.27,pending
32505,157626,2025-04-11 08:00:00,Electronics,52970.75,pending
3,176446,2026-04-28 23:00:00,Beauty,124082.78,completed
24557,133995,2026-02-10 03:00:00,Electronics,46661.37,completed
19456,145544,2025-11-05 18:00:00,Electronics,40364.37,completed
32227,171673,2025-11-18 20:00:00,Beauty,11242.77,completed
13708,167322,2026-07-22 15:00:00,Electronics,3777.51,returned
15975,194661,2025-07-08 08:00:00,Electronics,77339.69,pending
15836,201885,2026-03-17 04:00:00,Beauty,106836.03,returned
29044,118974,2025-10-21 00:00:00,Clothing,10500.04,unknown
31328,197277,2026-04-14 09:00:00,Clothing,92067.51,cancelled
19349,132740,2025-11-26 23:00:00,Home,81662.22,completed
424,211499,2026-04-06 23:00:00,Sports,118726.62,completed
9010,119274,2025-07-10 13:00:00,Electronics,144921.11,pending
32714,116791,2025-11-29 22:00:00,Home,96760.88,cancelled
36081,161709,2025-12-13 21:00:00,Books,121682.46,cancelled
39993,163101,2026-01-19 04:00:00,Home,17150.24,pending
6606,154564,2025-10-28 17:00:00,Electronics,6055.59,completed
21131,169727,2025-06-17 10:00:00,Electronics,97504.64,completed
1329,171140,2026-07-13 20:00:00,Beauty,23902.35,completed
23555,211087,2025-04-04 21:00:00,Sports,145019.37,returned
29490,125474,2026-04-04 18:00:00,Electronics,111428.61,returned
25415,103573,2025-11-03 01:00:00,Sports,79083.56,returned
19021,158456,2025-09-10 06:00:00,Home,68643.99,completed
28506,195913,2025-09-10 16:00:00,Beauty,45187.08,completed
26647,183214,2026-03-13 22:00:00,Home,63397.0,returned
3901,133170,2025-05-18 09:00:00,Clothing,89628.23,pending
10680,168517,2026-01-29 02:00:00,Clothing,107646.3,pending
14447,216899,2025-08-21 04:00:00,Books,32287.87,completed
18911,206109,2026-04-01 00:00:00,Clothing,63833.69,pending
11382,116539,2026-04-28 19:00:00,Sports,14473.69,completed
17958,158460,2025-05-25 16:00:00,Electronics,100774.09,pending
20790,126455,2026-05-08 13:00:00,Beauty,47786.12,completed
1451,157077,2026-03-11 17:00:00,Beauty,64811.37,completed
3837,118613,2025-07-06 11:00:00,Home,26020.55,cancelled
34584,131157,2025-10-22 10:00:00,Home,51715.87,completed
23327,142580,2025-08-09 02:00:00,Home,43814.37,pending
18546,135203,2025-12-02 14:00:00,Beauty,121120.26,completed
25713,135347,2026-03-24 06:00:00,Sports,93361.7,completed
3189,197091,2025-02-13 00:00:00,Sports,28062.58,cancelled
15903,127968,2025-04-13 18:00:00,Beauty,129289.51,pending
17035,150632,2025-07-26 17:00:00,Home,118612.9,pending
14089,144806,2025-05-12 11:00:00,Sports,135131.15,completed
19722,116543,2026-05-03 11:00:00,Electronics,39910.73,pending
22422,114731,2025-04-13 19:00:00,Sports,63278.87,completed
12200,207523,2025-05-02 20:00:00,Sports,91813.71,completed
20295,111218,2026-04-08 13:00:00,Clothing,48878.52,unknown
21206,147679,2025-07-24 07:00:00,Electronics,135502.6,completed
30172,187143,2025-03-22 08:00:00,Clothing,34921.0,cancelled
30327,145344,2025-08-23 14:00:00,Beauty,17088.23,completed
20870,184612,2025-04-29 12:00:00,Clothing,103037.42,cancelled
29888,105141,2025-10-09 15:00:00,Books,91127.79,unknown
32248,135090,2025-08-20 04:00:00,Beauty,56639.45,completed
39388,188385,2025-07-22 03:00:00,Books,3973.81,returned
7429,146296,2025-11-08 07:00:00,Beauty,94087.31,pending
31104,200380,2026-02-09 11:00:00,Electronics,120178.38,cancelled
21520,152464,2025-08-22 02:00:00,Electronics,141396.84,unknown
8184,160722,2025-07-23 06:00:00,Electronics,136949.55,cancelled
11190,207522,2025-04-11 00:00:00,Electronics,119562.92,returned
6180,161645,2026-02-11 16:00:00,Books,58813.38,pending
25605,216643,2026-03-17 05:00:00,Books,30762.8,cancelled
39757,177107,2026-01-01 20:00:00,Home,2850.17,cancelled
4336,162893,2025-06-28 09:00:00,Home,64217.67,completed
24742,155092,2025-09-08 09:00:00,Beauty,41354.84,completed
32776,146643,2025-09-08 05:00:00,Books,117410.54,pending
35176,198997,2026-01-29 11:00:00,Clothing,130535.41,cancelled
35876,205439,2025-04-07 04:00:00,Home,12414.67,cancelled
21075,218590,2025-06-03 10:00:00,Clothing,55829.2,pending
21082,132045,2026-04-07 04:00:00,Clothing,60108.51,returned
32934,145822,2025-11-26 19:00:00,Electronics,127033.79,completed
26135,177313,2025-04-09 16:00:00,Home,118405.78,returned
18646,109827,2026-03-28 12:00:00,Clothing,23797.77,unknown
19565,124710,2025-10-20 18:00:00,Sports,148322.37,pending
16962,117748,2025-11-04 12:00:00,Electronics,1122.24,unknown
33384,183004,2026-02-11 04:00:00,Clothing,146158.64,completed
12012,108694,2026-03-29 06:00:00,Clothing,16470.16,completed
1510,116526,2026-02-24 22:00:00,Beauty,45419.0,completed
32571,203216,2025-10-22 01:00:00,Clothing,34657.22,completed
28757,108242,2025-03-16 23:00:00,Electronics,133012.49,completed
31748,183224,2025-09-17 22:00:00,Clothing,91225.74,completed
5798,213107,2026-07-16 13:00:00,Beauty,106417.99,returned
18617,101737,2025-04-07 13:00:00,Electronics,94914.93,pending
17159,179488,2025-09-11 19:00:00,Beauty,105681.09,returned
22504,196271,2025-05-07 13:00:00,Electronics,143206.03,cancelled
14569,138408,2025-08-31 01:00:00,Books,79415.85,unknown
28738,217778,2025-06-24 00:00:00,Electronics,16456.39,completed
27089,169031,2026-02-14 03:00:00,Beauty,47645.95,cancelled
3409,112759,2026-03-24 02:00:00,Books,96113.67,unknown
37677,179422,2025-06-11 05:00:00,Electronics,25051.7,completed
33513,198959,2025-12-30 07:00:00,Beauty,7235.24,completed
1760,202990,2026-05-09 13:00:00,Sports,86405.8,unknown
23838,205156,2026-01-13 03:00:00,Beauty,136178.55,unknown
39723,131728,2025-06-15 16:00:00,Clothing,144511.88,completed
37289,173879,2025-11-13 14:00:00,Sports,61792.58,returned
37060,114561,2025-08-09 04:00:00,Home,20473.8,pending
38783,219761,2025-05-04 14:00:00,Sports,93499.42,cancelled
20264,147776,2025-08-05 11:00:00,Electronics,9432.48,unknown
38844,183938,2026-03-25 16:00:00,Books,24023.83,unknown
11852,155216,2026-02-15 09:00:00,Electronics,60870.39,completed
8922,111518,2025-08-18 18:00:00,Books,35207.41,completed
32763,219958,2026-06-03 08:00:00,Home,145929.5,pending
7433,147180,2026-06-03 18:00:00,Electronics,134381.31,unknown
10313,216863,2025-06-05 03:00:00,Home,146480.62,completed
12243,147487,2025-07-25 15:00:00,Electronics,26462.31,completed
33737,168815,2025-10-02 05:00:00,Electronics,78595.95,unknown
8432,109705,2025-04-02 19:00:00,Clothing,97494.67,completed
789,188906,2026-03-09 15:00:00,Sports,55940.79,cancelled
30272,161715,2025-05-07 23:00:00,Sports,88373.48,returned
16452,203390,2026-04-20 23:00:00,Beauty,143141.87,cancelled
11462,118806,2025-05-04 13:00:00,Electronics,52659.76,completed
981,126459,2026-02-19 18:00:00,Sports,99735.01,unknown
7656,201803,2026-05-22 22:00:00,Books,26899.71,completed
17939,173495,2025-09-05 06:00:00,Beauty,30336.22,completed
18151,179841,2026-04-17 06:00:00,Clothing,63155.17,unknown
15766,159392,2025-12-17 17:00:00,Electronics,123933.08,returned
14510,190213,2025-06-04 04:00:00,Beauty,12809.4,completed
37513,200344,2026-06-11 02:00:00,Books,114249.83,returned
3884,145559,2025-07-17 19:00:00,Electronics,134512.36,pending
8828,102176,2026-05-20 14:00:00,Sports,28521.91,returned
20573,132910,2025-05-10 02:00:00,Beauty,48793.67,completed
29982,100143,2025-07-29 19:00:00,Electronics,31061.26,completed
10085,107298,2026-01-01 20:00:00,Beauty,27606.63,completed
2694,108484,2026-05-16 21:00:00,Electronics,102033.69,completed
17414,177213,2025-12-18 17:00:00,Beauty,118461.18,unknown
12768,179749,2025-10-24 23:00:00,Clothing,80081.92,returned
19736,113585,2025-04-13 08:00:00,Home,95853.1,completed
10603,202732,2026-05-22 03:00:00,Sports,77190.52,returned
19462,218003,2025-06-01 22:00:00,Beauty,48870.93,completed
14968,122560,2025-04-11 10:00:00,Beauty,87974.36,pending
22882,102446,2026-04-24 09:00:00,Electronics,101223.59,pending
6189,115601,2025-10-17 21:00:00,Home,123849.14,returned
10356,178773,2026-03-06 04:00:00,Books,114467.57,returned
30176,166505,2026-02-12 10:00:00,Beauty,118532.77,completed
28163,206539,2025-09-17 08:00:00,Clothing,98187.29,unknown
16287,165217,2025-06-26 05:00:00,Sports,92740.59,completed
6514,101620,2025-09-25 23:00:00,Home,15036.28,completed
3405,152501,2025-11-10 02:00:00,Home,138036.07,returned
8395,154184,2026-02-03 03:00:00,Sports,62376.07,completed
21574,153387,2025-12-14 20:00:00,Sports,18285.83,cancelled
17725,170920,2025-12-03 12:00:00,Home,12584.0,returned
19679,103937,2025-04-20 23:00:00,Electronics,62859.53,unknown
19341,102943,2025-11-03 15:00:00,Electronics,76608.52,cancelled
35926,134552,2026-07-06 18:00:00,Clothing,128389.74,cancelled
34479,209178,2025-06-22 09:00:00,Clothing,128840.5,completed
3142,189748,2025-05-23 11:00:00,Electronics,68317.12,cancelled
28073,181840,2025-12-27 13:00:00,Home,72684.69,pending
28105,161178,2026-06-05 17:00:00,Books,46046.37,cancelled
25660,135322,2026-08-02 09:00:00,Home,79060.46,returned
26095,199056,2026-03-13 14:00:00,Sports,36072.23,unknown
415,139537,2025-12-24 23:00:00,Electronics,144889.59,cancelled
8908,147186,2025-12-16 17:00:00,Beauty,91696.8,returned
23983,198579,2026-06-09 11:00:00,Electronics,104123.68,unknown
39950,186616,2025-05-04 14:00:00,Clothing,47758.47,completed
24706,103747,2026-07-16 01:00:00,Home,32550.75,completed
5841,153775,2025-12-16 15:00:00,Beauty,139967.36,pending
25516,161401,2025-04-09 05:00:00,Home,38314.11,cancelled
24851,108161,2025-05-13 04:00:00,Beauty,114082.16,cancelled
20955,120365,2026-01-11 17:00:00,Electronics,24041.5,completed
6773,201158,2025-12-09 23:00:00,Beauty,56813.47,cancelled
26566,108243,2025-07-26 23:00:00,Electronics,110211.99,pending
38546,124818,2025-09-10 07:00:00,Clothing,81288.56,completed
39840,188594,2026-01-01 23:00:00,Sports,1175.53,cancelled
29753,125323,2025-12-15 03:00:00,Electronics,71434.29,pending
623,163450,2025-07-16 22:00:00,Home,37323.37,pending
32289,172265,2025-03-15 06:00:00,Electronics,19211.61,returned
18750,153549,2025-08-19 06:00:00,Sports,93230.24,unknown
19800,190140,2026-02-18 22:00:00,Home,5547.82,unknown
4006,104952,2026-04-17 23:00:00,Books,64730.31,completed
14986,152994,2025-05-13 08:00:00,Books,133481.54,completed
14736,121297,2025-04-21 21:00:00,Sports,66448.61,completed
21750,188638,2025-02-20 06:00:00,Books,8260.31,completed
19849,120981,2026-07-30 10:00:00,Sports,50159.51,returned
2309,146464,2025-12-29 09:00:00,Home,43047.89,cancelled
32331,208121,2025-08-12 14:00:00,Books,38086.94,unknown
24414,158711,2025-03-11 08:00:00,Home,26389.04,unknown
39507,111701,2026-05-30 16:00:00,Electronics,119166.17,unknown
24212,101826,2025-09-15 10:00:00,Beauty,28449.82,completed
8114,182757,2025-09-16 02:00:00,Home,30102.84,completed
35956,218209,2025-07-20 10:00:00,Home,105097.51,returned
14648,117630,2026-07-07 11:00:00,Home,44181.68,completed
31408,112480,2026-04-25 10:00:00,Clothing,28626.72,returned
9117,191383,2026-04-12 21:00:00,Sports,42290.58,returned
31138,194167,2026-04-30 03:00:00,Clothing,121552.64,completed
6021,200221,2025-11-22 07:00:00,Sports,109401.14,pending
18650,205197,2025-05-15 08:00:00,Sports,103862.83,unknown
27205,191831,2026-01-07 15:00:00,Sports,10278.86,completed
28697,135047,2025-11-04 15:00:00,Home,5307.56,returned
31318,138527,2025-10-11 06:00:00,Clothing,3454.72,pending
3820,158748,2025-12-04 20:00:00,Sports,85447.31,completed
19114,118662,2025-05-10 07:00:00,Electronics,20168.71,returned
16638,118957,2025-10-09 06:00:00,Beauty,47352.6,completed
35510,185503,2025-11-21 18:00:00,Books,20510.51,pending
36650,183914,2025-03-31 01:00:00,Books,140529.35,unknown
37210,198482,2025-12-17 23:00:00,Home,57320.17,completed
2683,134666,2025-06-27 09:00:00,Sports,14249.27,completed
26602,213025,2025-10-18 16:00:00,Electronics,55324.77,completed
31664,179915,2026-01-02 22:00:00,Electronics,147273.95,pending
20187,142098,2026-01-20 20:00:00,Electronics,82062.48,unknown
38940,201441,2025-04-30 09:00:00,Books,32659.71,completed
38568,125633,2026-07-19 16:00:00,Sports,71936.21,unknown
22662,152538,2025-05-21 22:00:00,Beauty,127138.42,cancelled
13809,158475,2026-06-04 04:00:00,Home,79119.02,pending
10680,125644,2025-12-17 03:00:00,Sports,20300.87,completed
33215,215134,2026-06-13 10:00:00,Books,81037.96,unknown
18254,105809,2025-11-05 17:00:00,Home,131158.7,returned
18413,150957,2025-04-27 09:00:00,Sports,98181.22,completed
27119,214672,2026-05-05 09:00:00,Electronics,107614.48,returned
34857,215025,2025-10-31 08:00:00,Books,118172.42,pending
15825,213689,2025-07-26 09:00:00,Clothing,93879.97,unknown
19374,173289,2025-09-30 07:00:00,Books,68611.38,returned
37605,139627,2026-04-10 15:00:00,Sports,65171.73,completed
8804,126202,2026-02-22 22:00:00,Beauty,129255.62,completed
23203,200892,2026-03-21 20:00:00,Clothing,11863.85,pending
4285,149504,2026-09-09 18:00:00,Home,23306.58,completed
21130,135956,2025-04-21 22:00:00,Books,23805.11,completed
25090,156542,2025-12-11 17:00:00,Home,142673.72,cancelled
39960,161676,2026-06-21 20:00:00,Home,109080.51,unknown
24305,206594,2025-05-02 13:00:00,Home,23376.67,cancelled
37147,161073,2026-03-24 06:00:00,Sports,118232.36,returned
30902,177200,2026-05-01 04:00:00,Home,54078.19,cancelled
3691,205709,2025-08-18 05:00:00,Sports,145541.67,cancelled
2438,172380,2026-03-06 10:00:00,Electronics,139293.44,completed
72,209110,2026-01-23 22:00:00,Home,20652.68,cancelled
12623,176628,2025-08-05 01:00:00,Clothing,27203.08,returned
3253,117005,2025-10-15 08:00:00,Beauty,49057.93,pending
3804,139937,2025-07-29 08:00:00,Beauty,82113.06,completed
2403,193508,2025-04-28 03:00:00,Clothing,34378.85,pending
36800,200377,2025-07-04 09:00:00,Electronics,96381.78,completed
37214,117736,2025-03-12 22:00:00,Beauty,124883.86,returned
11882,205841,2025-07-28 21:00:00,Sports,59484.13,returned
29199,168092,2025-08-09 23:00:00,Sports,16903.97,pending
23257,200423,2025-06-24 00:00:00,Beauty,87445.53,completed
6211,184367,2025-09-08 04:00:00,Home,131098.58,pending
33379,177044,2026-03-21 18:00:00,Electronics,130603.22,completed
2121,215113,2026-03-02 04:00:00,Beauty,23355.69,unknown
29399,171069,2025-12-30 05:00:00,Home,32552.75,pending
15591,158447,2026-06-17 21:00:00,Beauty,139147.77,completed
5865,215641,2026-02-08 21:00:00,Beauty,9479.73,completed
8476,210725,2026-02-22 14:00:00,Beauty,49908.85,completed
28955,154015,2026-03-07 20:00:00,Electronics,102085.71,completed
